id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer
98,"Action, Drama, Adventure",Gladiator,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",/Ar7QuJ7sJEiC0oP3I8fKBKIQD9u.jpg,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,103000000,2000-05-04,465361176,155,2000,P5ieIbInFpg
155,"Drama, Action, Crime, Thriller",The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/oOv2oUXcAaNXakRqUPxYq5lJURz.jpg,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,185000000,2008-07-16,1004558444,152,2008,_PZpmTj1Q8Q
1106739,"Crime, Drama",Juror #2,"While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer.",/9Qq8InnodUYs8zdam8Zj967i6RO.jpg,/ugQkpGajKFQ8eyOEhGheR0HfWQ.jpg,30000000,2024-10-30,21418477,114,2024,czYUXo0R0oA
100042,Comedy,Dumb and Dumber To,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",/vaAMTyj02s649dCWfGcOs8GDWg7.jpg,/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg,40000000,2014-11-12,169837010,110,2014,dmNddThxi4c
270946,"Family, Animation, Adventure, Comedy",Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",/2QMgoiDlTmrO9FngZft8GgZ2SbX.jpg,/gbrNsZ1dOK789NwWPyC0SuEABgr.jpg,132000000,2014-11-22,373515621,92,2014,KHGHEpUeUwo
262500,"Action, Science Fiction, Thriller",Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,110000000,2015-03-18,297002527,119,2015,jfaqVegF2mo
228967,"Action, Comedy",The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",/rS8CR6cgTjNiBNQOUkITdeWVZ1k.jpg,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,44000000,2014-12-25,12342632,113,2014,BJu0KYd5-_M
257344,"Action, Comedy, Science Fiction, Fantasy",Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,/41Y3h2FVfoU4baFdTZwRrlD4MDM.jpg,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,88000000,2015-07-16,244900000,106,2015,eIOcWZOQL5M
254470,"Comedy, Music",Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",/bWOfRV1Ubk9SWEDZDDjsmIUCcbZ.jpg,/fQaEGzFmvTYu3G641WV0Tg9auAt.jpg,29000000,2015-05-07,287144079,115,2015,OgPm-yaLoyo
87101,"Science Fiction, Action, Thriller, Adventure",Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",/wvlIoof1FnKPLv9jAYanuP31V0C.jpg,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,155000000,2015-06-23,440603537,126,2015,_hLRtchRPE0
840705,"Mystery, Thriller",Blink Twice,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",/dTaqzXA1auKRUjHPQjR3u0W7Gfl.jpg,/lZGOK0I2DJSRlEPNOAFTSNxSjDD.jpg,20000000,2024-08-21,46393906,102,2024,jmCCQ80iAf8
940139,Drama,Here,"An odyssey through time and memory, centered on a place in New England where—from wilderness, and then, later, from a home—love, loss, struggle, hope and legacy play out between couples and families over generations.",/rXYejcyn762o3cjp9OYfyVR3QpY.jpg,/79euHUJJtfgeGU63ef38KtNjXEn.jpg,40000000,2024-10-30,15397270,105,2024,I_id-SkGU2k
150689,"Romance, Fantasy, Family, Drama",Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,/j91LJmcWo16CArFOoapsz84bwxb.jpg,95000000,2015-03-06,543514353,105,2015,n44EWI92Tc8
76757,"Science Fiction, Fantasy, Action",Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",/6z1GBb8yTFSZP1FWA2dNa9as2zL.jpg,/z8dXSSadzpfTF2wHQlREkuB4d5y.jpg,176000000,2015-02-04,184000000,127,2015,gQHKolIqBGs
238615,"Science Fiction, Mystery, Thriller, Action",Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,/vzbsqeoG7xH8EVOBiYBSIjU8wt1.jpg,/djqY8CVQzCac4NCHr0FI3sqPxMm.jpg,26000000,2015-07-10,31807156,117,2015,Mc4sz6neHDs
210860,"Comedy, Adventure",Mortdecai,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",/6Sg4UUs0OksCbR0TZxUtQWPOMDV.jpg,/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg,60000000,2015-01-21,47318560,107,2015,Fi7SXfdfGtw
244506,Drama,Camp X-Ray,"A young woman joins the military to be part of something bigger than herself and her small-town roots. Instead, she ends up as a new guard at Guantanamo Bay, where her mission is far from black and white. Surrounded by hostile jihadists and aggressive squadmates, she strikes up an unusual friendship with one of the detainees.",/54VZRYfpnAf0yRUFTjTIP34djLQ.jpg,/aqNzRiaEsfv567Ji9njJofblRBE.jpg,1000000,2014-10-17,59744,117,2014,_1MDrwqjeGo
196867,"Comedy, Drama, Family",Annie,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will Stacks—advised by his brilliant VP and his shrewd and scheming campaign advisor—makes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",/j3snmrxqxT60FrH1Z8i54fGnHZJ.jpg,/aKAM9V0izx4VhsdyAdBvAB26UCZ.jpg,65000000,2014-12-18,136853506,118,2014,nasLuiP-1E0
289720,"Action, Adventure",Outcast,"A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother, who seeks their deaths.",/sETF4vyjb0FonUJVqgrkaPWqiIf.jpg,/efsgCTlofzIuysfokEp7hwQnUho.jpg,25000000,2014-09-26,5148503,98,2014,OnRuRFbpnCM
287424,"Horror, Drama",Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",/8LYxSH8ZJzKbS3kNIELsVc05RNH.jpg,/twa9gXjocLM629sJrQYVtmF306R.jpg,4000000,2015-05-08,187112,95,2015,UgjrjR42Ado
284276,Drama,Cake,"After having visions of a member of her support group who killed herself, a woman who also suffers with chronic pain seeks out the widower of the suicide.",/nIh7npgLTsZyBl7TQpibZsz4hQH.jpg,/5GJEZovjtKisJxNMG6fBTCxNzZi.jpg,7000000,2014-09-07,2360281,102,2014,ZktUjO9Xles
209189,"Comedy, Crime",Life of Crime,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,/zxxIzU6XjzTQKS9pPeLmYTDTFL1.jpg,/apO5xGmcEHpdIBc3Zreax7MXl2m.jpg,12000000,2013-09-14,265452,94,2013,Fpq8v0ItU0c
158852,"Adventure, Family, Mystery, Science Fiction",Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",/lTmXKs3zSxmOV9YqHOjEwcwrF4a.jpg,/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,190000000,2015-05-19,209200000,130,2015,
272,"Action, Crime, Drama",Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",/ew5FcYiRhTYNJAkxoVPMNlCOdVn.jpg,/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,150000000,2005-06-10,374218673,140,2005,lirBhHXvDSg
256961,"Action, Comedy, Family",Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",/cVsmfmsuUWjM9EKhtmqxtPmQjQG.jpg,/qML63w7vgspicwLK6xXGLK17cM0.jpg,38000000,2015-04-16,107597242,94,2015,j9N0nvBITzk
271718,"Comedy, Romance",Trainwreck,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",/mAg7TdfTjSYANvFv3qFNmsiUrQy.jpg,/wrY629UTCUAKLJ4CxQXz6DCE7pr.jpg,35000000,2015-07-17,140795793,125,2015,xETobANYaNc
68737,"Adventure, Fantasy",Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",/2EyK8wpLdYFaS35o0worjqsiuZn.jpg,/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg,95000000,2014-12-12,114178613,102,2014,5i90Qr0Qi6w
290764,Action,Tracers,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",/mQDbtyPuA60dSmXKjlnJntLesRz.jpg,/2XoazCkD4gRlqkJK7q6TOTUx1ta.jpg,11000000,2015-01-15,593683,94,2015,obHGqI9AnP0
284289,Thriller,Beyond the Reach,A high-rolling corporate shark and his impoverished young guide play the most dangerous game during a hunting trip in the Mojave Desert.,/a0wiBOMVRkGaj5gjWFVJ2TTBLHB.jpg,/t6m6ICEG7KrnyYQpROISURkuCD5.jpg,0,2014-09-06,45895,95,2014,xgE2ISSshIU
252838,Comedy,The Wedding Ringer,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",/aan0KdhVgJfAwUJ3n2HDFOWcxZ2.jpg,/ciR2suRkfJen9lQvfz22lgCj7g7.jpg,23000000,2015-01-16,79799880,101,2015,73ME8Zhw5QQ
243688,Horror,Poltergeist,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",/c4vArFoyluY4XyBkSZe2kgae613.jpg,/jBXupXZ7WEPUpkYFpkQsdipwBQn.jpg,35000000,2015-05-20,95437994,93,2015,HD2sz9RVzfM
242512,Horror,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,/fsuA3wUYixjLeE97CyyPGdPoQF3.jpg,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,5000000,2014-10-24,103600000,89,2014,xBLmBdn2QF8
241254,"Thriller, Action",The Prince,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,/axZ5RVlDACxVz7YJE7IE43ABIvw.jpg,/22b2fmxhZveWSyWkgUz2y94fp3w.jpg,18000000,2014-08-22,1289595,93,2014,uMNKLvD2F1k
239563,Comedy,St. Vincent,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",/AIVsBK1BSPzh6FKxnHbKCQQmBo.jpg,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,13000000,2014-10-09,54837234,102,2014,hAx6-bW7EuM
207933,"Thriller, Mystery, Horror",Stonehearst Asylum,"An Oxford Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",/7t4OgKvzqfvDcB2nA6oPyEHWd2G.jpg,/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg,0,2014-10-23,2478806,112,2014,3fw6fDIgNcw
193893,Comedy,Let's Be Cops,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",/1ul446xlDIGXqN60eZ6FItXPAfu.jpg,/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg,17000000,2014-08-13,136600000,104,2014,Mx03VkB-TPE
136835,"Crime, Thriller",No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",/zt6wgtlV6hXDr9tvi3uDJLoHrja.jpg,/wcDLqCS70LsPcovieuQrb311Qr1.jpg,13200000,2014-09-10,53830415,84,2014,ro7Oyop7Jak
271110,"Adventure, Action, Science Fiction",Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,250000000,2016-04-27,1155046416,147,2016,dKrVegVI0Us
